ts,type,side,price,size,trade_aggr_side
286279,trade,T,9992,18.475116,S
286281,book,B,9992,35.468624,
286284,book,A,9995,6.869027,
286285,book,B,9992,39.017020,
286290,trade,T,9994,1.992621,B
286291,trade,T,9994,17.573776,B
286296,trade,T,9994,5.853440,B
286301,book,A,9994,52.806397,
286303,book,A,9999,38.393013,
286304,book,A,9994,59.715857,
286309,trade,T,9992,15.230548,S
286313,book,B,9992,40.170122,
286314,trade,T,9994,16.312834,B
286317,trade,T,9994,14.825305,B
286322,book,B,9992,37.012183,
286326,book,B,9992,51.129440,
286330,trade,T,9992,14.810758,S
286332,trade,T,9994,11.941350,B
286335,book,A,9994,58.948167,
286337,trade,T,9992,6.007202,S
286340,book,B,9991,12.252596,
286344,book,A,9995,6.407243,
286348,book,B,9990,23.152887,
286351,trade,T,9994,10.618306,B
286354,book,B,9986,23.415991,
286357,book,B,9986,20.355893,
286360,trade,T,9994,14.923411,B
286361,book,A,9999,53.987773,
286363,book,B,9990,34.398060,
286368,trade,T,9992,18.552810,S
286372,book,A,9994,61.460221,
286375,book,B,9992,48.767490,
286379,book,A,9994,63.538432,
286380,book,B,9987,0.000000,
286385,trade,T,9994,3.444445,B
286388,trade,T,9994,0.140586,B
286390,trade,T,9994,15.911579,B
286393,book,A,9995,11.836864,
286398,trade,T,9994,18.465174,B
286399,book,B,9992,47.172502,
286404,book,A,9996,0.000000,
286405,book,A,9995,8.076169,
286408,book,B,9988,8.787656,
286413,book,B,9989,23.197605,
286417,book,B,9988,15.871107,
286421,trade,T,9992,11.350297,S
286422,book,A,9997,16.182853,
286424,book,B,9986,17.747553,
286425,book,B,9987,0.000000,
286429,book,B,9990,29.996182,
286433,book,A,9994,61.380301,
286435,trade,T,9992,8.098975,S
286437,book,B,9988,17.175558,
286439,trade,T,9994,19.140710,B
286444,book,A,9994,58.580298,
286446,trade,T,9992,15.349206,S
286447,book,A,10000,18.084752,
286449,trade,T,9994,18.476957,B
286452,book,A,9994,59.040222,
286456,book,B,9992,55.978981,
286459,book,A,10000,14.224989,
286461,book,B,9990,17.529381,
286463,trade,T,9992,10.327847,S
286468,book,B,9989,0.000000,
286471,book,A,9996,0.000000,
286475,book,B,9988,17.723390,
286478,trade,T,9994,10.091506,B
286483,book,B,9990,4.591805,
286486,trade,T,9992,8.488770,S
286487,trade,T,9992,9.522476,S
286491,book,A,9997,30.979255,
286494,book,B,9990,0.000000,
286496,book,B,9992,51.327071,
286497,book,A,9996,0.000000,
286500,book,B,9992,48.199054,
286503,trade,T,9994,2.229516,B
286508,book,B,9989,2.758132,
286510,book,B,9990,5.083347,
286514,trade,T,9994,9.788968,B
286516,book,B,9991,1.324901,
286521,book,A,9997,24.201925,
286524,book,A,9994,0.000000,
286528,trade,T,9992,4.875646,S
286530,trade,T,9994,13.199193,B
286531,book,B,9992,51.194835,
286533,trade,T,9992,13.106364,S
286535,book,B,9986,9.130919,
286538,trade,T,9994,16.979944,B
286543,book,B,9991,0.775640,
286545,book,A,9995,0.000000,
286548,trade,T,9994,16.979512,B
286549,book,B,9985,0.000000,
286550,book,A,10000,10.688010,
286554,book,B,9987,3.030231,
286557,trade,T,9992,5.503709,S
286558,book,A,10000,13.128704,
286563,trade,T,9994,11.436289,B
286565,book,B,9991,0.000000,
286566,trade,T,9994,6.424768,B
286571,trade,T,9994,7.487598,B
286574,book,A,9995,0.000000,
286575,book,A,9994,0.000000,
286577,book,A,9998,20.815789,
286582,book,B,9989,0.000000,
286587,trade,T,9992,3.202140,S
286591,book,A,9995,10.838118,
286596,book,B,9990,9.203840,
286599,book,A,9999,63.200259,
286601,book,B,9989,0.000000,
286603,book,A,9995,16.976098,
286608,book,A,10001,1.545734,
286610,trade,T,9992,6.336095,S
286613,book,A,9997,12.142243,
286615,book,A,9995,16.856794,
286617,book,B,9991,0.000000,
286618,trade,T,9992,15.975269,S
286621,book,B,9987,0.000000,
286622,book,A,9994,65.339591,
286625,book,B,9991,1.151500,
286627,book,A,9996,0.000000,
286628,trade,T,9994,15.109582,B
286629,book,A,9996,12.807123,
286633,book,B,9989,2.114904,
286638,book,B,9992,43.970101,
286639,book,A,9994,75.424548,
286643,book,A,9994,80.363781,
286644,book,B,9986,6.310725,
286646,trade,T,9994,12.000701,B
286649,trade,T,9992,2.002905,S
286650,book,A,9995,24.609053,
286655,book,A,9994,71.674136,
286656,book,A,9994,71.952648,
286657,book,B,9992,55.707383,
286658,trade,T,9994,17.507496,B
286659,trade,T,9994,13.388129,B
286663,trade,T,9994,10.883881,B
286667,book,B,9990,6.161264,
286671,trade,T,9994,6.206592,B
286672,book,A,9994,68.289959,
286674,book,B,9992,53.084015,
286675,trade,T,9994,8.904871,B
286677,trade,T,9992,1.975683,S
286680,book,A,9995,19.072021,
286685,trade,T,9994,16.491374,B
286688,trade,T,9994,14.695856,B
286689,book,B,9987,0.000000,
286693,book,B,9992,50.570872,
286697,book,B,9989,7.830800,
286699,book,A,10001,3.943612,
286704,book,B,9992,43.579533,
286709,book,B,9992,0.000000,
286712,book,B,9991,0.000000,
286717,book,B,9990,0.619445,
286719,book,B,9988,29.057537,
286720,book,A,9998,13.457430,
286722,book,A,9998,18.295830,
286727,book,A,9994,55.600727,
286728,book,B,9992,53.854241,
286733,trade,T,9992,4.952344,S
286734,book,A,9995,0.000000,
286735,trade,T,9992,2.168581,S
286738,book,A,9994,49.760991,
286741,book,A,9994,51.910939,
286742,book,B,9992,27.764934,
286747,trade,T,9994,14.308451,B
286749,trade,T,9992,19.285220,S
286753,trade,T,9994,9.496355,B
286757,trade,T,9992,11.887623,S
286759,book,B,9992,27.110042,
286762,book,B,9992,32.031071,
286765,trade,T,9994,8.483521,B
286766,book,B,9985,17.250189,
286771,book,B,9990,6.650037,
286775,book,A,9994,46.883003,
286780,book,A,9998,14.576016,
286781,book,B,9991,12.883636,
286784,book,A,9997,0.000000,
286786,book,B,9985,14.385223,
286791,book,A,9994,52.102913,
286794,book,B,9986,0.000000,
286799,book,B,9992,45.590919,
286802,book,B,9991,10.334488,
286806,book,B,9989,7.560742,
286808,trade,T,9992,15.305261,S
286811,book,B,9988,26.990079,
286813,trade,T,9992,15.342573,S
286814,trade,T,9994,5.488895,B
286815,trade,T,9994,16.430208,B
286816,trade,T,9994,13.928209,B
286819,trade,T,9992,15.552469,S
286822,book,A,9994,47.214478,
286823,book,B,9985,8.739087,
286827,trade,T,9992,14.348358,S
286830,book,B,9992,39.020994,
286835,trade,T,9994,8.179210,B
286839,book,B,9992,42.079741,
286842,book,B,9986,0.000000,
286845,trade,T,9992,11.830286,S
286849,book,A,9999,77.426311,
286850,book,B,9987,0.000000,
286854,book,A,9994,40.485151,
286856,book,B,9992,44.947744,
286860,book,B,9987,0.000000,
286864,book,B,9986,0.000000,
286869,book,B,9985,16.011664,
286872,book,A,9995,12.220952,
286873,trade,T,9994,14.159640,B
286877,book,A,9994,37.356441,
286881,trade,T,9992,1.729672,S
286882,trade,T,9994,18.892595,B
286887,book,B,9992,24.955061,
286888,book,B,9988,26.709744,
286890,book,A,9995,0.000000,
286892,book,B,9992,18.959785,
286895,book,B,9992,16.626346,
286896,book,B,9992,16.423842,
286897,trade,T,9992,1.694275,S
286898,book,B,9992,9.751007,
286899,book,B,9991,13.059043,
286900,book,B,9985,21.035160,
286903,book,A,9994,30.202246,
286904,trade,T,9994,12.015237,B
286908,book,A,10001,0.000000,
286910,trade,T,9992,4.170577,S
286914,trade,T,9992,15.852637,S
286915,book,A,9994,32.037924,
286918,book,B,9990,13.776069,
286921,book,B,9988,19.743160,
286926,trade,T,9994,13.981248,B
286928,book,B,9992,2.297699,
286932,book,A,9994,12.668392,
286933,book,B,9991,9.663526,
286936,book,B,9991,0.000000,
286937,trade,T,9992,0.198475,S
286941,book,A,9994,4.585598,
286945,trade,T,9992,13.233245,S
286949,trade,T,9992,10.161507,S
286951,trade,T,9992,4.891798,S
286956,book,A,9994,0.000000,
286959,book,B,9990,20.270563,
286964,trade,T,9992,10.378578,S
286969,book,A,9996,7.387916,
286970,book,B,9992,0.000000,
286975,book,B,9990,29.133104,
286980,book,A,9999,83.218568,
286984,book,A,9995,7.220707,
286988,book,B,9990,33.063241,
286992,book,A,9996,0.000000,
286994,trade,T,9994,11.389066,B
286996,trade,T,9994,8.768726,B
286998,book,A,10000,15.539916,
287002,book,B,9991,0.000000,
287003,trade,T,9992,14.243977,S
287006,trade,T,9992,8.201832,S
287008,trade,T,9992,0.100000,S
287013,trade,T,9992,14.220749,S
287016,trade,T,9994,12.094425,B
287021,book,A,9994,76.382603,
287022,book,B,9985,0.000000,
287026,book,B,9992,52.227085,
287027,trade,T,9994,0.339681,B
287032,trade,T,9992,10.322860,S
287034,book,A,9994,0.000000,
287039,trade,T,9992,12.497172,S
287042,trade,T,9992,14.624621,S
287044,trade,T,9994,7.916399,B
287047,trade,T,9992,12.846206,S
287051,book,A,9998,23.616005,
287052,trade,T,9992,1.341428,S
287057,book,A,10001,0.000000,
287062,trade,T,9994,18.854229,B
287063,book,A,9995,0.000000,
287068,book,A,9994,53.311573,
287069,book,B,9991,0.000000,
287071,trade,T,9995,17.725625,B
287075,book,A,9996,10.849061,
287076,trade,T,9993,16.212897,S
287078,book,B,9993,0.000000,
287083,book,A,9995,58.847280,
287088,trade,T,9995,1.514282,B
287092,trade,T,9995,3.174953,B
287096,book,A,9998,4.427035,
287098,trade,T,9993,9.415335,S
287103,book,B,9993,52.370358,
287107,trade,T,9993,19.865066,S
287108,book,B,9991,26.627254,
287110,book,B,9991,0.000000,
287112,book,A,10001,18.118095,
287114,book,A,10000,96.562122,
287117,trade,T,9993,7.851880,S
287121,book,B,9989,0.000000,
287126,trade,T,9995,9.903543,B
287131,trade,T,9993,12.007737,S
287135,book,B,9988,0.000000,
287136,book,A,10000,100.780420,
287139,book,B,9987,0.000000,
287140,book,A,9995,56.065124,
287143,book,A,10000,101.086223,
287146,book,A,9996,11.645538,
287150,book,A,9997,5.632109,
287151,trade,T,9993,6.356073,S
287155,book,A,9995,40.056939,
287160,book,B,9986,0.000000,
287162,trade,T,9993,2.208925,S
287165,trade,T,9995,5.581392,B
287168,book,A,9996,16.309291,
287171,book,B,9992,0.000000,
287172,book,A,9995,21.033205,
287176,book,B,9993,55.834025,
287177,book,B,9992,0.000000,
287178,book,B,9993,57.795813,
287181,book,A,10001,0.000000,
287183,book,A,10002,0.000000,
287184,book,B,9993,51.996157,
287187,book,A,9997,0.000000,
287189,book,B,9993,35.289774,
287193,book,A,9996,0.000000,
287196,book,A,10001,6.014897,
287200,trade,T,9993,5.668396,S
287202,trade,T,9993,12.060207,S
287204,trade,T,9993,7.808443,S
287205,book,A,9999,21.520521,
287207,book,A,9996,0.000000,
287212,trade,T,9995,8.138431,B
287214,book,B,9991,0.000000,
287218,book,A,9995,25.727901,
287219,book,B,9993,37.788178,
287222,book,B,9990,2.551826,
287223,book,B,9992,1.530457,
287224,trade,T,9995,16.496623,B
287225,book,A,9996,7.712301,
287227,book,A,9995,28.446991,
287229,book,A,9997,0.793783,
287233,trade,T,9995,17.973058,B
287235,book,B,9989,2.766263,
287237,trade,T,9995,13.739634,B
287241,book,B,9993,42.398727,
287246,book,B,9993,0.000000,
287249,book,B,9993,53.421724,
287252,book,A,9995,31.441736,
287255,book,B,9990,0.000000,
287257,book,B,9989,11.210303,
287258,book,A,9995,18.562662,
287259,book,A,9995,22.321702,
287263,book,B,9992,0.000000,
287265,book,A,9996,3.146036,
287267,book,A,9998,0.000000,
287268,book,A,9995,28.105684,
287272,book,B,9991,0.000000,
287273,book,B,9988,0.000000,
287275,trade,T,9993,17.384723,S
287278,book,B,9988,0.619479,
287280,book,A,9997,0.000000,
287282,book,B,9990,0.000000,
287284,book,A,9995,24.538226,
287289,book,B,9993,57.777495,
287294,trade,T,9993,13.232977,S
287298,trade,T,9993,19.788455,S
287302,book,A,9996,0.000000,
287307,book,B,9988,0.000000,
287311,book,A,9995,24.891723,
287316,trade,T,9995,6.629513,B
287321,book,B,9987,0.000000,
287324,book,B,9986,0.000000,
287325,book,A,9995,25.140091,
287327,book,A,9996,0.000000,
287329,trade,T,9995,14.977191,B
287332,book,A,9995,21.620526,
287333,book,B,9986,1.127666,
287335,book,A,9999,24.023899,
287338,trade,T,9993,5.282751,S
287340,book,B,9993,66.201664,
287342,book,A,9995,31.508860,
287343,book,B,9992,0.000000,
287348,book,B,9986,14.752363,
287350,book,A,9995,35.771788,
287353,book,A,10001,2.207631,
287354,book,B,9989,7.924379,
287357,book,A,9999,21.981551,
287362,trade,T,9995,3.125805,B
287363,book,A,9996,2.242482,
287368,trade,T,9995,16.753366,B
287370,book,A,9996,5.587766,
287374,book,B,9991,0.000000,
287375,trade,T,9993,12.599674,S
287376,book,B,9993,70.372826,
287380,trade,T,9995,14.682159,B
287382,trade,T,9993,19.857161,S
287385,trade,T,9995,18.499376,B
287390,book,B,9986,14.729082,
287392,book,B,9990,0.000000,
287395,book,B,9993,71.125373,
287397,trade,T,9993,18.443191,S
287401,book,A,9995,47.118236,
287404,trade,T,9993,16.505728,S
287406,book,A,10002,0.000000,
287407,book,B,9991,0.000000,
287411,book,B,9992,0.000000,
287414,book,A,10002,0.000000,
287416,book,A,9999,13.665226,
287417,book,A,9998,0.000000,
287418,book,A,9995,31.577069,
287419,book,B,9991,0.000000,
287421,book,A,9995,23.487579,
287424,book,A,10001,1.309433,
287426,book,A,9995,23.013565,
287431,trade,T,9995,3.080672,B
287433,book,A,9995,32.511075,
287434,book,A,9996,0.000000,
287439,trade,T,9993,0.706869,S
287443,trade,T,9993,17.199911,S
287446,book,B,9993,75.865949,
287448,book,A,10000,97.526814,
287452,book,B,9993,63.605131,
287457,trade,T,9993,3.413841,S
287461,book,A,9996,0.000000,
287465,book,B,9993,59.849773,
287466,book,B,9992,0.000000,
287467,book,B,9993,54.599332,
287472,book,B,9992,1.223609,
287476,book,B,9987,0.000000,
287478,trade,T,9995,17.825673,B
287480,trade,T,9995,19.970417,B
287481,trade,T,9995,7.075269,B
287484,book,B,9988,8.239479,
287489,book,B,9993,49.202154,
287493,book,B,9993,50.880294,
287496,book,A,9997,0.000000,
287497,book,A,10002,13.287607,
287500,trade,T,9993,18.800351,S
287501,book,A,9995,35.596322,
287502,book,B,9992,0.000000,
287506,trade,T,9995,15.098246,B
287510,trade,T,9993,2.690459,S
287515,trade,T,9995,18.926278,B
287519,trade,T,9995,4.696851,B
287524,book,A,9996,0.000000,
287525,book,A,9995,30.407631,
287530,book,B,9989,26.384154,
287534,trade,T,9993,18.681255,S
287539,trade,T,9995,3.659128,B
287541,book,A,10002,23.084507,
287542,book,A,9996,0.000000,
287545,trade,T,9993,4.004631,S
287548,book,B,9993,41.218944,
287552,book,A,9995,0.000000,
287555,book,A,10001,11.228876,
287556,book,A,10001,5.985691,
287558,book,A,9997,10.241790,
287561,book,A,9995,47.180013,
287564,book,B,9993,28.510080,
287567,book,B,9993,44.517946,
287571,book,B,9991,0.000000,
287573,book,B,9993,41.184106,
287576,book,A,9996,0.619976,
287579,trade,T,9993,3.114730,S
287581,book,B,9992,13.467257,
287583,trade,T,9993,18.647462,S
287588,trade,T,9995,5.861643,B
287591,book,A,9998,0.000000,
287596,book,B,9988,0.000000,
287598,trade,T,9993,7.030322,S
287601,trade,T,9993,18.003956,S
287603,book,B,9993,41.560634,
287608,book,B,9987,3.725303,
287610,book,A,10000,97.736848,
287615,book,B,9988,0.000000,
287618,trade,T,9993,4.409081,S
287623,book,B,9992,4.934360,
287628,book,B,9992,14.346654,
287630,book,A,10001,0.000000,
287632,trade,T,9995,16.034784,B
287635,trade,T,9993,4.318317,S
287637,book,B,9991,0.000000,
287641,book,B,9993,40.417487,
287646,book,A,9999,12.428612,
287649,book,A,9996,11.668706,
287650,trade,T,9993,13.377453,S
287651,book,B,9992,24.091300,
287652,book,B,9988,0.000000,
287655,trade,T,9995,18.698207,B
287656,book,A,9998,10.322026,
287657,trade,T,9995,14.499366,B
287658,trade,T,9993,15.927085,S
287660,book,A,9995,42.917121,
287661,book,A,9996,15.171074,
287665,book,B,9993,41.911089,
287667,trade,T,9995,6.930410,B
287672,book,B,9992,22.701141,
287675,book,A,9999,2.368986,
287678,trade,T,9995,15.491277,B
287679,book,B,9987,14.318634,
287681,book,B,9993,41.187087,
287682,trade,T,9995,3.457157,B
287685,trade,T,9995,0.844823,B
287686,book,A,9995,34.978747,
287691,book,A,9997,9.707239,
287693,book,B,9993,40.792296,
287696,book,A,9996,11.190568,
287698,book,A,9996,10.029830,
287703,trade,T,9995,3.396342,B
287708,book,B,9993,26.242485,
287711,book,B,9992,13.075030,
287714,book,A,10002,23.605606,
287718,trade,T,9993,6.392674,S
287721,book,A,9995,38.417561,
287726,book,A,10001,9.280955,
287728,book,B,9993,24.850399,
287730,book,B,9993,20.560128,
287733,book,A,9999,17.964017,
287734,book,A,9996,8.072663,
287738,trade,T,9995,7.752653,B
287743,book,B,9989,0.000000,
287744,book,A,9996,8.320497,
287748,book,A,9999,32.039781,
287753,book,A,9995,36.504710,
287754,book,A,10001,8.924268,
287759,book,A,9999,41.460188,
287764,book,A,9998,0.000000,
287766,book,B,9993,18.405162,
287770,book,B,9989,8.456272,
287771,book,A,9995,42.200457,
287774,book,A,9998,0.000000,
287776,book,B,9991,0.000000,
287778,book,B,9993,10.944133,
287781,book,A,9996,6.152103,
287784,trade,T,9993,13.014532,S
287785,book,B,9992,26.133825,
287786,book,B,9989,0.000000,
287788,trade,T,9995,17.626197,B
287792,book,B,9989,0.000000,
287794,book,B,9990,3.619360,
287795,book,B,9993,9.402954,
287796,book,A,9999,53.850722,
287800,book,B,9988,2.984219,
287805,trade,T,9993,13.018377,S
287810,trade,T,9993,13.059669,S
287812,book,B,9991,11.568000,
287813,trade,T,9993,6.199710,S
287814,book,A,10001,0.000000,
287817,book,A,10002,14.353581,
287820,trade,T,9995,0.100000,B
287822,trade,T,9993,9.828703,S
287826,book,A,9995,45.058390,
287827,trade,T,9993,7.104588,S
287829,book,B,9989,5.417830,
287830,book,A,10002,23.679386,
287832,book,A,9997,15.857338,
287835,book,B,9989,0.000000,
287837,book,B,9986,18.718126,
287838,trade,T,9995,13.321967,B
287840,trade,T,9993,2.272778,S
287842,book,A,9995,0.000000,
287843,book,B,9989,0.000000,
287848,book,A,9995,51.382123,
287852,trade,T,9993,3.567500,S
287856,book,A,9997,19.618509,
287859,book,A,9995,59.839368,
287860,book,A,9995,50.841755,
287865,book,A,10001,4.571652,
287868,book,A,9995,46.352727,
287872,book,A,9998,12.572971,
287874,book,A,9995,50.668263,
287875,book,A,9995,47.485498,
287877,trade,T,9995,12.031426,B
287881,book,A,9995,40.271909,
287885,book,A,9997,25.575536,
287886,book,A,9995,40.005682,
287889,book,B,9986,33.614241,
287892,trade,T,9993,4.505992,S
287897,book,B,9989,13.288881,
287898,trade,T,9993,16.588261,S
287900,book,B,9992,35.005443,
287904,book,A,10002,13.982129,
287909,book,A,9995,0.000000,
287910,book,A,9995,73.440144,
287912,book,A,9999,55.548072,
287915,book,A,10001,7.135889,
287920,trade,T,9995,10.871893,B
287921,trade,T,9995,17.898421,B
287926,book,A,9995,78.009286,
287931,trade,T,9993,7.970749,S
287936,trade,T,9995,4.458320,B
287939,book,A,10001,8.097623,
287941,book,A,9995,73.397277,
287945,book,A,9996,5.953261,
287946,book,B,9992,30.886316,
287947,trade,T,9995,3.060928,B
287950,trade,T,9993,8.152164,S
287954,book,B,9988,3.337514,
287959,trade,T,9994,10.362731,B
287964,book,B,9985,30.880125,
287968,book,B,9988,0.000000,
287971,book,A,9994,72.883956,
287973,book,B,9989,1.694474,
287975,trade,T,9992,9.992067,S
287976,book,B,9992,14.021958,
287978,trade,T,9992,2.697835,S
287979,book,B,9990,2.799333,
287982,book,B,9991,32.830328,
